"TCS_DATE","CLOSE_PRICE","TWENTY_DAY_MA","FIFTY_DAY_MA"
02-MAY-17,2291.95,2351.26,2426.062
03-MAY-17,2337.4,2346.575,2424.496
04-MAY-17,2327.1,2342.265,2422.1
05-MAY-17,2319.95,2338.12,2420.336
08-MAY-17,2341.9,2335.2275,2417.044
09-MAY-17,2352.75,2331.51,2414.813
10-MAY-17,2332.5,2327.0775,2413.272
11-MAY-17,2351.25,2323.6,2410.664
12-MAY-17,2359.5,2321.865,2408.076
15-MAY-17,2364.4,2323.6925,2406.034
16-MAY-17,2427.25,2329.0125,2404.978
17-MAY-17,2451.35,2336.1475,2403.982
18-MAY-17,2534.1,2347.765,2404.817
19-MAY-17,2506.8,2356.6875,2405.54
22-MAY-17,2529.3,2367.5925,2406.112
23-MAY-17,2520.45,2377.16,2406.243
24-MAY-17,2557.8,2389.485,2407.008
25-MAY-17,2619.95,2404.96,2408.571
26-MAY-17,2579.3,2418.855,2408.91
29-MAY-17,2571.5,2433.825,2410.334
30-MAY-17,2551.7,2446.8125,2410.989
31-MAY-17,2544.35,2457.16,2411.339
01-JUN-17,2550.85,2468.3475,2412.74
02-JUN-17,2561.85,2480.4425,2414.254
05-JUN-17,2601.05,2493.4,2416.693
06-JUN-17,2695.4,2510.5325,2421.423
07-JUN-17,2615.35,2524.675,2425.195
08-JUN-17,2521.5,2533.1875,2427.383
09-JUN-17,2510.25,2540.725,2428.991
12-JUN-17,2489.9,2547,2429.914
13-JUN-17,2453.4,2548.3075,2430.107
14-JUN-17,2470.8,2549.28,2430.901
15-JUN-17,2411.1,2543.13,2430.857
16-JUN-17,2397.45,2537.6625,2430.749
19-JUN-17,2431.9,2532.7925,2431.392
20-JUN-17,2441.5,2528.845,2431.68
21-JUN-17,2406.05,2521.2575,2431.378
22-JUN-17,2395.75,2510.0475,2430.877
23-JUN-17,2360.65,2499.115,2430.206
27-JUN-17,2345.9,2487.835,2430.567
28-JUN-17,2351.2,2477.81,2431.174
29-JUN-17,2334.65,2467.325,2431.694
30-JUN-17,2364.35,2458,2432.946
03-JUL-17,2373.4,2448.5775,2433.847
04-JUL-17,2364,2436.725,2434.903
05-JUL-17,2357.75,2419.8425,2435.476
06-JUL-17,2344.8,2406.315,2436.146
07-JUL-17,2332.2,2396.85,2436.581
10-JUL-17,2440.85,2393.38,2439.37
11-JUL-17,2471.9,2392.48,2443.366
12-JUL-17,2439.1,2391.765,2446.309
13-JUL-17,2444.05,2390.4275,2448.442
14-JUL-17,2398.8,2389.8125,2449.876
17-JUL-17,2395.7,2389.725,2451.391
18-JUL-17,2405.25,2388.3925,2452.658
19-JUL-17,2450.45,2388.84,2454.612
20-JUL-17,2445.2,2390.7975,2456.866
21-JUL-17,2490.9,2395.555,2459.659
24-JUL-17,2532.65,2404.155,2463.122
25-JUL-17,2570.65,2415.3925,2467.247
26-JUL-17,2554.8,2425.5725,2469.798
27-JUL-17,2484.35,2433.0575,2470.458
28-JUL-17,2482.75,2438.9775,2469.431
31-JUL-17,2494.05,2445.01,2469.176
01-AUG-17,2499.95,2451.8075,2468.589
02-AUG-17,2467.35,2457.2875,2467.527
03-AUG-17,2489.55,2464.525,2466.162
04-AUG-17,2522.75,2474.0525,2464.218
07-AUG-17,2504.6,2477.24,2462.724
08-AUG-17,2497.8,2478.535,2461.25
09-AUG-17,2501.95,2481.6775,2460.255
10-AUG-17,2511.25,2485.0375,2459.593
11-AUG-17,2494,2489.7975,2458.456
14-AUG-17,2469.15,2493.47,2456.602
16-AUG-17,2491.05,2497.76,2454.402
17-AUG-17,2480.15,2499.245,2450.097
18-AUG-17,2512.85,2502.6275,2448.047
21-AUG-17,2521.4,2504.1525,2448.045
22-AUG-17,2496.05,2502.3225,2447.761
23-AUG-17,2493,2498.44,2447.823
24-AUG-17,2495.3,2495.465,2448.661
28-AUG-17,2485.85,2495.54,2448.962
29-AUG-17,2474.95,2495.15,2450.239
30-AUG-17,2486.75,2494.785,2452.025
31-AUG-17,2496.75,2494.625,2453.322
01-SEP-17,2463.2,2494.4175,2453.756
04-SEP-17,2457.8,2492.83,2454.791
05-SEP-17,2477.65,2490.575,2456.429
06-SEP-17,2456.45,2488.1675,2458.345
07-SEP-17,2458.95,2486.225,2460.606
08-SEP-17,2470.15,2484.635,2462.985
11-SEP-17,2463.55,2482.25,2465.563
12-SEP-17,2486.8,2481.89,2468.012
13-SEP-17,2488.1,2482.8375,2470.306
14-SEP-17,2485.05,2482.5375,2472.727
15-SEP-17,2498.55,2483.4575,2475.543
18-SEP-17,2499.05,2482.7675,2478.628
19-SEP-17,2498.3,2481.6125,2481.95
20-SEP-17,2492.4,2481.43,2482.981
21-SEP-17,2525.85,2483.0725,2484.06
22-SEP-17,2502.35,2483.425,2485.325
25-SEP-17,2508.2,2484.5425,2486.608
26-SEP-17,2474.9,2484.54,2488.13
27-SEP-17,2490.15,2484.71,2490.019
28-SEP-17,2478.45,2483.795,2491.483
29-SEP-17,2437,2482.485,2491.214
03-OCT-17,2447.05,2481.9475,2491.251
04-OCT-17,2442.55,2480.1925,2490.284
05-OCT-17,2430.15,2478.8775,2488.234
06-OCT-17,2445.15,2478.1875,2485.724
09-OCT-17,2452.55,2477.3075,2483.679
10-OCT-17,2459.55,2477.1075,2483.183
11-OCT-17,2500.5,2477.7925,2483.538
12-OCT-17,2548.55,2480.815,2484.628
13-OCT-17,2556.75,2484.4,2485.764
16-OCT-17,2585.1,2488.7275,2488.119
17-OCT-17,2594.85,2493.5175,2490.225
18-OCT-17,2589.05,2498.055,2491.551
19-OCT-17,2580.95,2502.4825,2493.078
23-OCT-17,2585.95,2505.4875,2494.841
24-OCT-17,2580.6,2509.4,2496.414
25-OCT-17,2561.75,2512.0775,2497.424
26-OCT-17,2543,2515.4825,2498.404
27-OCT-17,2579.2,2519.935,2500.605
30-OCT-17,2613,2526.6625,2503.044
31-OCT-17,2616.3,2535.6275,2505.767
01-NOV-17,2602.5,2543.4,2507.56
02-NOV-17,2625.8,2552.5625,2509.648
03-NOV-17,2612.7,2561.69,2511.981
06-NOV-17,2667,2572.7825,2515.461
07-NOV-17,2708.35,2585.5725,2519.722
08-NOV-17,2730.45,2599.1175,2524.614
09-NOV-17,2733.85,2610.785,2529.792
10-NOV-17,2703.3,2618.5225,2534.123
13-NOV-17,2758.9,2628.63,2539.366
14-NOV-17,2716.75,2635.2125,2544.437
15-NOV-17,2706.15,2640.7775,2549.404
16-NOV-17,2746.6,2648.655,2554.783
17-NOV-17,2710.1,2655.1125,2559.856
20-NOV-17,2704.65,2661.0475,2564.77
21-NOV-17,2676.65,2665.85,2568.9
22-NOV-17,2683.2,2671.9225,2573.293
23-NOV-17,2682.75,2678.91,2577.212
24-NOV-17,2688.75,2684.3875,2581.225
27-NOV-17,2687.05,2688.09,2585.265
28-NOV-17,2684.9,2691.52,2588.992
29-NOV-17,2658.55,2694.3225,2592.182
30-NOV-17,2634.25,2694.745,2594.901
01-DEC-17,2630.55,2695.6375,2597.664
04-DEC-17,2633.35,2693.955,2599.814
05-DEC-17,2633.8,2690.2275,2602.443
06-DEC-17,2631.45,2685.2775,2604.908
07-DEC-17,2617.65,2679.4675,2607.763
08-DEC-17,2601,2674.3525,2609.98
11-DEC-17,2656,2669.2075,2613.531
12-DEC-17,2614.15,2664.0775,2617.074
13-DEC-17,2627.3,2660.135,2620.679
14-DEC-17,2558.55,2650.7325,2622.999
15-DEC-17,2547.85,2642.62,2625.353
18-DEC-17,2577,2636.2375,2627.99
19-DEC-17,2575.05,2631.1575,2630.44
20-DEC-17,2588,2626.3975,2633.009
21-DEC-17,2594.1,2621.965,2634.881
22-DEC-17,2639.8,2619.5175,2636.706
26-DEC-17,2642.8,2617.305,2638.427
27-DEC-17,2621.05,2614.1125,2639.146
28-DEC-17,2628.85,2612.6275,2639.826
29-DEC-17,2700.4,2615.935,2642.053
01-JAN-18,2654.65,2617.14,2643.527
02-JAN-18,2633.75,2617.16,2644.483
03-JAN-18,2635.2,2617.23,2645.575
04-JAN-18,2649.8,2618.1475,2647.336
05-JAN-18,2684.45,2621.4875,2650.165
08-JAN-18,2707.75,2626.825,2652.736
09-JAN-18,2708.45,2629.4475,2654.645
10-JAN-18,2807.1,2639.095,2658.461
11-JAN-18,2788.4,2647.15,2662.179
12-JAN-18,2772.9,2657.8675,2665.121
15-JAN-18,2747.2,2667.835,2667.811
16-JAN-18,2850.85,2681.5275,2671.488
17-JAN-18,2889.45,2697.2475,2675.11
18-JAN-18,2910.1,2713.3525,2678.703
19-JAN-18,2954.75,2731.385,2683.121
22-JAN-18,3113.15,2755.0525,2691.318
23-JAN-18,3103.1,2778.0675,2698.202
24-JAN-18,3174.6,2805.745,2707.359
25-JAN-18,3117.85,2830.195,2715.593
29-JAN-18,3195.1,2854.93,2724.563
30-JAN-18,3153.7,2879.8825,2733.435
31-JAN-18,3111.75,2903.7825,2741.577
01-FEB-18,3138.9,2928.9675,2750.822
02-FEB-18,3149.15,2953.935,2760.141
05-FEB-18,3106.5,2975.0375,2768.616
06-FEB-18,2995.35,2989.4175,2774.748
07-FEB-18,2955.35,3001.7625,2780.114
08-FEB-18,2966.25,3009.72,2785.741
09-FEB-18,2972.3,3018.915,2792.016
12-FEB-18,2967.9,3028.665,2798.689
14-FEB-18,2910.45,3036.8275,2804.287
15-FEB-18,2925.75,3040.5725,2810.135
16-FEB-18,2937.2,3042.96,2816.203
19-FEB-18,2924.55,3043.6825,2822.065
20-FEB-18,2945.05,3043.1975,2828.613
21-FEB-18,3043.05,3039.6925,2837.454
22-FEB-18,3040.4,3036.5575,2845.142
23-FEB-18,3076.9,3031.6725,2854.397
26-FEB-18,3035.25,3027.5425,2862.556
27-FEB-18,3043.25,3019.95,2872.25
28-FEB-18,3038.25,3014.1775,2882.058
01-MAR-18,3037.1,3010.445,2891.26
05-MAR-18,3104.3,3008.715,2901.845
06-MAR-18,3049.8,3003.7475,2911.081
07-MAR-18,3029.25,2999.885,2919.784
08-MAR-18,3001.5,3000.1925,2927.018
09-MAR-18,3034.5,3004.15,2934.852
12-MAR-18,3051.85,3008.43,2943.468
13-MAR-18,2892.45,3004.4375,2948.74
14-MAR-18,2886.1,3000.3475,2952.454
15-MAR-18,2869.15,2998.2825,2956.744
16-MAR-18,2825.5,2993.27,2960.579
19-MAR-18,2828.85,2987.8525,2964.452
20-MAR-18,2859.15,2984.5825,2968.639
21-MAR-18,2854.6,2980.06,2972.042
22-MAR-18,2829.95,2969.405,2974.486
23-MAR-18,2816.45,2958.2075,2976.646
26-MAR-18,2813.05,2945.015,2976.765
27-MAR-18,2841.85,2935.345,2977.834
28-MAR-18,2849.3,2925.6475,2979.362
02-APR-18,2902.9,2918.88,2982.476
03-APR-18,2908.1,2912.43,2983.621
04-APR-18,2907.05,2902.5675,2983.973
05-APR-18,2957.15,2897.935,2984.914
06-APR-18,2949.7,2893.9575,2984.813
09-APR-18,2921.15,2889.94,2980.973
10-APR-18,2931.85,2884.8075,2977.548
11-APR-18,3015.5,2882.99,2974.366
12-APR-18,3137.3,2895.2325,2974.755
13-APR-18,3151,2908.4775,2973.873
16-APR-18,3184.8,2924.26,2974.495
17-APR-18,3165.9,2941.28,2975.578
18-APR-18,3159.5,2957.8125,2975.99
19-APR-18,3190.65,2974.3875,2976.82
20-APR-18,3406.4,3001.9775,2982.818
23-APR-18,3415.2,3031.24,2991.215
24-APR-18,3385.65,3059.7,2999.821
25-APR-18,3467.9,3092.4425,3009.854
26-APR-18,3540.35,3127.3675,3021.215
27-APR-18,3454.8,3157.6425,3030.953
30-APR-18,3531.4,3189.0675,3043.372
02-MAY-18,3497.8,3218.5525,3054.813
03-MAY-18,3482.65,3247.3325,3065.722
04-MAY-18,3480.85,3273.5175,3076.848
07-MAY-18,3427.7,3297.4175,3086.501
08-MAY-18,3441.05,3323.4125,3094.461
09-MAY-18,3489.05,3351.2725,3103.434
10-MAY-18,3452.75,3373.135,3110.951
11-MAY-18,3460.6,3389.3,3119.458
14-MAY-18,3436.75,3403.5875,3127.328
15-MAY-18,3482.45,3418.47,3136.212
16-MAY-18,3495.55,3434.9525,3145.381
17-MAY-18,3492.7,3451.6125,3153.149
18-MAY-18,3502.35,3467.1975,3162.2
21-MAY-18,3557.95,3474.775,3172.774
22-MAY-18,3508.05,3479.4175,3182.905
23-MAY-18,3497.05,3484.9875,3192.156
24-MAY-18,3604.8,3491.8325,3203.215
25-MAY-18,3589.45,3494.2875,3217.155
28-MAY-18,3503.8,3496.7375,3229.509
29-MAY-18,3522.7,3496.3025,3242.58
30-MAY-18,3517.75,3497.3,3256.425
31-MAY-18,1744.8,3410.4075,3234.744
01-JUN-18,1732.25,3322.9775,3212.206
04-JUN-18,1744.55,3238.82,3190.005
05-JUN-18,1721.2,3152.8275,3167.83
06-JUN-18,1727.25,3064.7375,3146.046
07-JUN-18,1734.6,2978.83,3124.477
08-JUN-18,1748.2,2893.21,3102.604
11-JUN-18,1750.6,2808.9025,3080.63
12-JUN-18,1781,2723.83,3058.192
13-JUN-18,1824.2,2640.2625,3036.514
14-JUN-18,1792.25,2555.24,3014.218
15-JUN-18,1841.45,2472.195,2991.904
18-JUN-18,1830.7,2385.8325,2969.524
19-JUN-18,1825.85,2301.7225,2947.618
20-JUN-18,1826.3,2218.185,2925.507
21-JUN-18,1819.85,2128.9375,2901.594
22-JUN-18,1811.8,2040.055,2875.084
25-JUN-18,1820.45,1955.8875,2848.473
26-JUN-18,1852.7,1872.3875,2821.831
27-JUN-18,1859.8,1789.49,2795.709
28-JUN-18,1847.3,1794.615,2769.465
29-JUN-18,1847.2,1800.3625,2742.596
02-JUL-18,1855.6,1805.915,2711.58
03-JUL-18,1875.9,1813.65,2680.794
04-JUL-18,1869.65,1820.77,2650.474
05-JUL-18,1881.7,1828.125,2618.75
06-JUL-18,1913.3,1836.38,2586.209
09-JUL-18,1887.65,1843.2325,2554.866
10-JUL-18,1877,1848.0325,2521.778
11-JUL-18,1979.6,1855.8025,2491.414
12-JUL-18,1971,1864.74,2461.181
13-JUL-18,1981.25,1871.73,2431.189
16-JUL-18,1988.8,1879.635,2402.411
17-JUL-18,1997.85,1888.235,2373.547
18-JUL-18,1997.3,1896.785,2343.712
19-JUL-18,1981.45,1904.865,2314.286
20-JUL-18,1995.95,1914.0725,2284.993
23-JUL-18,2005.05,1923.3025,2256.359
24-JUL-18,1996.85,1930.51,2226.647
25-JUL-18,1979.4,1936.49,2196.324
26-JUL-18,1963.3,1942.29,2165.736
27-JUL-18,1943.1,1947.085,2134.551
30-JUL-18,1944.95,1951.5525,2102.291
31-JUL-18,1941.25,1954.82,2070.955
